Index,geohash,day,timestamp,demand,RoadType,NumberofLanes,LargeVehicles,Landmarks,Temperature,Weather,lat,lon
30002,qp03my,48,8.3,0.058230969,Residential,3,Allowed,Yes,11.32407315,Rainy,-5.36956787109375,90.6097412109375
30003,qp03qn,48,8.3,0.002944368,Residential,2,Not Allowed,Yes,35.3810238,Sunny,-5.36956787109375,90.6207275390625
30004,qp03qq,48,8.3,0.051874731,Residential,3,Allowed,Yes,10.3640547,Rainy,-5.36956787109375,90.6317138671875
30005,qp03qy,48,8.3,0.411962694,Highway,2,Allowed,No,18.09925076,Foggy,-5.36956787109375,90.6536865234375
30006,qp03rn,48,8.3,0.031554644,Residential,3,Allowed,Yes,8.686136726,Rainy,-5.36956787109375,90.6646728515625
30007,qp03rq,48,8.3,0.066130629,Residential,1,Not Allowed,No,11.4832246,Rainy,-5.36956787109375,90.6756591796875
30008,qp03rw,48,8.3,0.228925956,Street,1,Not Allowed,Yes,15.304632,Foggy,-5.36956787109375,90.6866455078125
30009,qp03ry,48,8.3,0.129260328,Residential,2,Not Allowed,Yes,19.1260394,Sunny,-5.36956787109375,90.6976318359375
30010,qp092n,48,8.3,0.217224689,Residential,3,Allowed,Yes,14.70710871,Foggy,-5.36956787109375,90.7086181640625
30011,qp092q,48,8.3,0.310442097,Street,1,Not Allowed,Yes,2.633141213,Snowy,-5.36956787109375,90.7196044921875
30012,qp092w,48,8.3,0.357651239,Highway,2,Allowed,No,25.97002354,Sunny,-5.36956787109375,90.7305908203125
30013,qp093q,48,8.3,0.048433387,Residential,1,Not Allowed,No,15.73087002,Foggy,-5.36956787109375,90.7635498046875
30014,qp093w,48,8.3,0.141185319,Residential,3,Allowed,Yes,13.39309694,Rainy,-5.36956787109375,90.7745361328125
30015,qp093y,48,8.3,0.097706423,Residential,1,Not Allowed,No,7.92871927,Rainy,-5.36956787109375,90.7855224609375
30016,qp096n,48,8.3,0.086129033,Residential,3,Allowed,Yes,22.46870805,Sunny,-5.36956787109375,90.7965087890625
30017,qp096q,48,8.3,0.873746406,Highway,2,Allowed,No,13.055532,Rainy,-5.36956787109375,90.8074951171875
30018,qp096w,48,8.3,0.329608103,Street,1,Not Allowed,Yes,16.73291551,Foggy,-5.36956787109375,90.8184814453125
30019,qp096y,48,8.3,0.365223877,Highway,2,Allowed,No,7.923097694,Rainy,-5.36956787109375,90.8294677734375
30020,qp097w,48,8.3,0.041551189,Residential,2,Not Allowed,Yes,17.89836975,Foggy,-5.36956787109375,90.8624267578125
30021,qp097y,48,8.3,0.147833571,Residential,2,Not Allowed,Yes,18.67325811,Foggy,-5.36956787109375,90.8734130859375
30022,qp09kw,48,8.3,0.162811443,Residential,3,Allowed,Yes,19.3087582,Sunny,-5.36956787109375,90.9063720703125
30023,qp09ky,48,8.3,0.033086217,Residential,1,Not Allowed,No,26.82221138,Sunny,-5.36956787109375,90.9173583984375
30024,qp09mn,48,8.3,0.011657458,Residential,1,Not Allowed,No,33.10157432,Sunny,-5.36956787109375,90.9283447265625
30025,qp03mr,48,8.3,0.007057354,Residential,1,Not Allowed,No,10.36822672,Rainy,-5.36407470703125,90.5877685546875
30026,qp03mz,48,8.3,0.079584488,Residential,1,Not Allowed,No,25.45782001,Sunny,-5.36407470703125,90.6097412109375
30027,qp03qz,48,8.3,0.039048216,Residential,3,Allowed,Yes,19.14969109,Sunny,-5.36407470703125,90.6536865234375
30028,qp03rp,48,8.3,0.063470813,Residential,3,Allowed,Yes,9.831307738,Rainy,-5.36407470703125,90.6646728515625
30029,qp03rr,48,8.3,0.098202919,Residential,2,Not Allowed,Yes,11.33808503,Rainy,-5.36407470703125,90.6756591796875
30030,qp03rx,48,8.3,0.07347351,Residential,1,Not Allowed,No,6.482180591,Snowy,-5.36407470703125,90.6866455078125
30031,qp03rz,48,8.3,0.067030996,Residential,3,Allowed,Yes,18.1507583,Foggy,-5.36407470703125,90.6976318359375
30032,qp092p,48,8.3,0.092964874,Residential,3,Allowed,Yes,29.10953499,Sunny,-5.36407470703125,90.7086181640625
30033,qp092r,48,8.3,0.184528675,Residential,3,Allowed,Yes,7.168932358,Rainy,-5.36407470703125,90.7196044921875
30034,qp092x,48,8.3,0.125189229,Residential,2,Not Allowed,Yes,29.44279616,Sunny,-5.36407470703125,90.7305908203125
30035,qp093r,48,8.3,0.136458665,Residential,1,Not Allowed,No,30.67664218,Sunny,-5.36407470703125,90.7635498046875
30036,qp093x,48,8.3,0.180499721,Residential,2,Not Allowed,Yes,21.3167751,Sunny,-5.36407470703125,90.7745361328125
30037,qp096p,48,8.3,0.031043186,Residential,1,Not Allowed,No,24.08227469,Sunny,-5.36407470703125,90.7965087890625
30038,qp096r,48,8.3,1.0,Highway,3,Allowed,Yes,1.006714611,Snowy,-5.36407470703125,90.8074951171875
30039,qp096x,48,8.3,0.782281364,Highway,5,Allowed,No,15.4689169255,Sunny,-5.36407470703125,90.8184814453125
30040,qp096z,48,8.3,0.625231214,Highway,4,Allowed,Yes,29.93111924,Sunny,-5.36407470703125,90.8294677734375
30041,qp097z,48,8.3,0.011909439,Residential,3,Allowed,Yes,16.27340985,Foggy,-5.36407470703125,90.8734130859375
30042,qp09kx,48,8.3,0.110691654,Residential,2,Not Allowed,Yes,17.33869644,Foggy,-5.36407470703125,90.9063720703125
30043,qp09kz,48,8.3,0.370234969,Highway,5,Allowed,No,10.40086155,Rainy,-5.36407470703125,90.9173583984375
30044,qp09mp,48,8.3,0.078866778,Residential,3,Allowed,Yes,18.06142135,Foggy,-5.36407470703125,90.9283447265625
30045,qp09mr,48,8.3,0.0032081,Residential,1,Not Allowed,No,4.905225997,Snowy,-5.36407470703125,90.9393310546875
30046,qp09mx,48,8.3,0.030142721,Residential,3,Allowed,Yes,5.201727423,Snowy,-5.36407470703125,90.9503173828125
30047,qp03t8,48,8.3,0.068294927,Residential,3,Allowed,Yes,24.92822883,Sunny,-5.35858154296875,90.5987548828125
30048,qp03tb,48,8.3,0.081144454,Residential,2,Not Allowed,Yes,16.78746726,Foggy,-5.35858154296875,90.6097412109375
30049,qp03w0,48,8.3,0.054882172,Residential,1,Not Allowed,No,21.38839545,Sunny,-5.35858154296875,90.6207275390625
30050,qp03w8,48,8.3,0.342403364,Street,1,Not Allowed,Yes,8.781754303,Rainy,-5.35858154296875,90.6427001953125
30051,qp03wb,48,8.3,0.000984574,Residential,3,Allowed,Yes,15.04286281,Foggy,-5.35858154296875,90.6536865234375
30052,qp03x0,48,8.3,0.004213386,Residential,1,Not Allowed,No,20.82650327,Sunny,-5.35858154296875,90.6646728515625
30053,qp03x2,48,8.3,0.126895144,Residential,1,Not Allowed,No,9.601672847,Rainy,-5.35858154296875,90.6756591796875
30054,qp03x8,48,8.3,0.152792591,Residential,1,Not Allowed,No,24.83579123,Sunny,-5.35858154296875,90.6866455078125
30055,qp03xb,48,8.3,0.01919034,Residential,2,Not Allowed,Yes,22.86265641,Sunny,-5.35858154296875,90.6976318359375
30056,qp0980,48,8.3,0.050975772,Residential,3,Allowed,Yes,19.73801978,Sunny,-5.35858154296875,90.7086181640625
30057,qp0982,48,8.3,0.192083896,Unknown,2,Not Allowed,Yes,22.73077998,Sunny,-5.35858154296875,90.7196044921875
30058,qp0988,48,8.3,0.080911535,Residential,2,Not Allowed,Yes,14.43920716,Foggy,-5.35858154296875,90.7305908203125
30059,qp0990,48,8.3,0.025748496,Residential,1,Not Allowed,No,10.37565738,Rainy,-5.35858154296875,90.7525634765625
30060,qp0992,48,8.3,0.089910561,Residential,1,Not Allowed,No,16.0330694,Foggy,-5.35858154296875,90.7635498046875
30061,qp0998,48,8.3,0.100430082,Residential,3,Allowed,Yes,13.75852932,Rainy,-5.35858154296875,90.7745361328125
30062,qp099b,48,8.3,0.097956987,Residential,2,Not Allowed,Yes,9.756021118,Rainy,-5.35858154296875,90.7855224609375
30063,qp09d2,48,8.3,1.0,Highway,5,Allowed,No,16.2752159,Foggy,-5.35858154296875,90.8074951171875
30064,qp09d8,48,8.3,0.651294664,Highway,4,Allowed,Yes,33.96418794,Sunny,-5.35858154296875,90.8184814453125
30065,qp09db,48,8.3,0.658565842,Highway,4,Allowed,Yes,17.92067022,Foggy,-5.35858154296875,90.8294677734375
30066,qp09e2,48,8.3,0.008976729,Residential,3,Allowed,Yes,30.20059616,Sunny,-5.35858154296875,90.8514404296875
30067,qp09e8,48,8.3,0.027702663,Residential,3,Allowed,Yes,23.9368994,Sunny,-5.35858154296875,90.8624267578125
30068,qp09s2,48,8.3,0.010677073,Residential,3,Allowed,Yes,15.97359107,Foggy,-5.35858154296875,90.8953857421875
30069,qp09s8,48,8.3,0.384402646,Highway,4,Allowed,Yes,17.02027583,Foggy,-5.35858154296875,90.9063720703125
30070,qp09sb,48,8.3,0.037944454,Residential,2,Not Allowed,Yes,15.12895189,Unknown,-5.35858154296875,90.9173583984375
30071,qp09t0,48,8.3,0.16055001,Residential,3,Allowed,Yes,13.23762795,Rainy,-5.35858154296875,90.9283447265625
30072,qp09t2,48,8.3,0.058200673,Residential,1,Not Allowed,No,19.17992158,Sunny,-5.35858154296875,90.9393310546875
30073,qp09t8,48,8.3,0.097664676,Residential,1,Not Allowed,No,17.00716699,Foggy,-5.35858154296875,90.9503173828125
30074,qp03t3,48,8.3,0.009873005,Residential,3,Allowed,Yes,20.20544568,Sunny,-5.35308837890625,90.5877685546875
30075,qp03t9,48,8.3,0.102463977,Residential,1,Not Allowed,No,21.74603407,Sunny,-5.35308837890625,90.5987548828125
30076,qp03tc,48,8.3,0.123737785,Residential,1,Not Allowed,No,27.91337866,Sunny,-5.35308837890625,90.6097412109375
30077,qp03w1,48,8.3,0.148333381,Residential,3,Allowed,Yes,11.87456525,Rainy,-5.35308837890625,90.6207275390625
30078,qp03w3,48,8.3,0.230658459,Street,1,Not Allowed,Yes,10.25865707,Rainy,-5.35308837890625,90.6317138671875
30079,qp03w9,48,8.3,0.355717111,Highway,4,Allowed,Yes,12.23765397,Rainy,-5.35308837890625,90.6427001953125
30080,qp03wc,48,8.3,0.428971513,Highway,2,Allowed,No,11.90763919,Rainy,-5.35308837890625,90.6536865234375
30081,qp03x1,48,8.3,0.147416534,Residential,1,Not Allowed,No,11.13839178,Rainy,-5.35308837890625,90.6646728515625
30082,qp03x3,48,8.3,0.095002561,Residential,2,Not Allowed,Yes,16.36045775,Foggy,-5.35308837890625,90.6756591796875
30083,qp03x9,48,8.3,0.041027918,Residential,3,Allowed,Yes,5.767817392,Snowy,-5.35308837890625,90.6866455078125
30084,qp03xc,48,8.3,0.037241041,Residential,3,Allowed,Yes,12.78152848,Rainy,-5.35308837890625,90.6976318359375
30085,qp0981,48,8.3,0.072480049,Residential,2,Not Allowed,Yes,19.17038514,Sunny,-5.35308837890625,90.7086181640625
30086,qp0983,48,8.3,0.061441859,Residential,2,Not Allowed,Yes,14.3500892,Foggy,-5.35308837890625,90.7196044921875
30087,qp0989,48,8.3,0.031133652,Residential,1,Not Allowed,No,27.01911762,Sunny,-5.35308837890625,90.7305908203125
30088,qp0991,48,8.3,0.109148738,Residential,1,Not Allowed,No,28.06725187,Sunny,-5.35308837890625,90.7525634765625
30089,qp0993,48,8.3,0.214503511,Residential,3,Allowed,Yes,15.07144648,Foggy,-5.35308837890625,90.7635498046875
30090,qp0999,48,8.3,0.072272518,Residential,1,Not Allowed,No,21.86706334,Sunny,-5.35308837890625,90.7745361328125
30091,qp099c,48,8.3,0.121843823,Residential,2,Not Allowed,Yes,18.4040469,Foggy,-5.35308837890625,90.7855224609375
30092,qp09d1,48,8.3,0.050671331,Residential,3,Allowed,Yes,13.85493595,Rainy,-5.35308837890625,90.7965087890625
30093,qp09d3,48,8.3,0.742679313,Highway,5,Allowed,No,28.83356733,Sunny,-5.35308837890625,90.8074951171875
30094,qp09d9,48,8.3,1.0,Highway,4,Allowed,Yes,21.77658788,Sunny,-5.35308837890625,90.8184814453125
30095,qp09dc,48,8.3,1.0,Highway,2,Allowed,No,18.31124745,Foggy,-5.35308837890625,90.8294677734375
30096,qp09e1,48,8.3,0.278314873,Street,1,Not Allowed,Yes,4.623803378,Snowy,-5.35308837890625,90.8404541015625
30097,qp09e3,48,8.3,0.052446646,Residential,3,Allowed,Yes,24.70683863,Sunny,-5.35308837890625,90.8514404296875
30098,qp09e9,48,8.3,0.128975208,Residential,3,Allowed,Yes,12.35327804,Rainy,-5.35308837890625,90.8624267578125
30099,qp09s9,48,8.3,0.328521791,Street,1,Not Allowed,Yes,14.93605912,Foggy,-5.35308837890625,90.9063720703125
30100,qp09sc,48,8.3,0.020585777,Residential,2,Not Allowed,Yes,17.61379219,Foggy,-5.35308837890625,90.9173583984375
30101,qp09t9,48,8.3,0.00106638,Residential,3,Allowed,Yes,19.165410245,Rainy,-5.35308837890625,90.9503173828125
30102,qp03t6,48,8.3,0.032026555,Residential,1,Not Allowed,No,20.7170283,Sunny,-5.34759521484375,90.5877685546875
30103,qp03td,48,8.3,0.005612284,Residential,1,Not Allowed,No,13.43402958,Rainy,-5.34759521484375,90.5987548828125
30104,qp03tf,48,8.3,0.025155213,Residential,2,Not Allowed,Yes,16.92252306,Foggy,-5.34759521484375,90.6097412109375
30105,qp03w4,48,8.3,0.102320011,Residential,2,Not Allowed,Yes,20.45315657,Sunny,-5.34759521484375,90.6207275390625
30106,qp03w6,48,8.3,0.021672425,Residential,1,Not Allowed,No,12.39141057,Rainy,-5.34759521484375,90.6317138671875
30107,qp03wd,48,8.3,0.212799307,Residential,2,Not Allowed,Yes,9.872142306,Rainy,-5.34759521484375,90.6427001953125
30108,qp03wf,48,8.3,1.0,Highway,2,Allowed,No,23.02373165,Sunny,-5.34759521484375,90.6536865234375
30109,qp03x4,48,8.3,0.059332039,Residential,1,Not Allowed,No,15.99804074,Foggy,-5.34759521484375,90.6646728515625
30110,qp03x6,48,8.3,0.087638457,Residential,1,Not Allowed,No,6.511036498,Snowy,-5.34759521484375,90.6756591796875
30111,qp03xd,48,8.3,0.074812097,Residential,3,Allowed,Yes,24.39715525,Sunny,-5.34759521484375,90.6866455078125
30112,qp03xf,48,8.3,0.167658488,Residential,1,Not Allowed,No,18.07200024,Foggy,-5.34759521484375,90.6976318359375
30113,qp0984,48,8.3,0.062670022,Residential,1,Not Allowed,No,17.42599219,Foggy,-5.34759521484375,90.7086181640625
30114,qp0986,48,8.3,0.114707244,Residential,1,Not Allowed,No,19.24326021,Sunny,-5.34759521484375,90.7196044921875
30115,qp098d,48,8.3,0.142174965,Residential,2,Not Allowed,Yes,25.67299773,Sunny,-5.34759521484375,90.7305908203125
30116,qp0994,48,8.3,0.060786479,Residential,2,Not Allowed,Yes,6.168418802,Snowy,-5.34759521484375,90.7525634765625
30117,qp0996,48,8.3,0.089979659,Residential,2,Not Allowed,Yes,24.90050342,Sunny,-5.34759521484375,90.7635498046875
30118,qp099d,48,8.3,0.054427849,Residential,3,Allowed,Yes,21.46251546,Sunny,-5.34759521484375,90.7745361328125
30119,qp099f,48,8.3,0.06545055,Residential,2,Not Allowed,Yes,9.933263022,Rainy,-5.34759521484375,90.7855224609375
30120,qp09d4,48,8.3,0.125982762,Residential,1,Not Allowed,No,22.49020079,Sunny,-5.34759521484375,90.7965087890625
30121,qp09d6,48,8.3,0.243048686,Street,1,Not Allowed,Yes,24.11313998,Sunny,-5.34759521484375,90.8074951171875
30122,qp09dd,48,8.3,0.3724065,Highway,5,Allowed,No,21.5104137,Sunny,-5.34759521484375,90.8184814453125
30123,qp09df,48,8.3,0.12335951,Residential,3,Allowed,Yes,15.66083727,Foggy,-5.34759521484375,90.8294677734375
30124,qp09e4,48,8.3,0.091271228,Residential,3,Allowed,Yes,-1.448099205,Snowy,-5.34759521484375,90.8404541015625
30125,qp09e6,48,8.3,0.003948406,Residential,1,Not Allowed,No,-3.142842152,Snowy,-5.34759521484375,90.8514404296875
30126,qp09ed,48,8.3,0.03895311,Residential,1,Not Allowed,No,15.31759646,Foggy,-5.34759521484375,90.8624267578125
30127,qp09s6,48,8.3,0.036722306,Residential,2,Not Allowed,Yes,24.16121192,Sunny,-5.34759521484375,90.8953857421875
30128,qp09sd,48,8.3,0.139465867,Residential,2,Not Allowed,Yes,17.4474785,Foggy,-5.34759521484375,90.9063720703125
30129,qp09t4,48,8.3,0.024019261,Residential,3,Allowed,Yes,24.82256489,Sunny,-5.34759521484375,90.9283447265625
30130,qp03t7,48,8.3,0.029909347,Residential,3,Allowed,Yes,14.5995324,Foggy,-5.34210205078125,90.5877685546875
30131,qp03te,48,8.3,0.01623633,Residential,3,Allowed,Yes,15.89601223,Foggy,-5.34210205078125,90.5987548828125
30132,qp03tg,48,8.3,0.018927072,Residential,3,Allowed,Yes,18.28680112,Rainy,-5.34210205078125,90.6097412109375
30133,qp03w5,48,8.3,0.03312377,Residential,1,Not Allowed,No,20.67759001,Sunny,-5.34210205078125,90.6207275390625
30134,qp03w7,48,8.3,0.030468829,Residential,2,Not Allowed,Yes,17.56027041,Foggy,-5.34210205078125,90.6317138671875
30135,qp03we,48,8.3,0.152767261,Residential,1,Not Allowed,No,27.50238871,Sunny,-5.34210205078125,90.6427001953125
30136,qp03wg,48,8.3,0.463244429,Highway,2,Allowed,No,23.40478303,Sunny,-5.34210205078125,90.6536865234375
30137,qp03x5,48,8.3,0.170682953,Residential,2,Not Allowed,Yes,17.20605384,Foggy,-5.34210205078125,90.6646728515625
30138,qp03x7,48,8.3,0.153955797,Residential,3,Allowed,Yes,27.541703,Sunny,-5.34210205078125,90.6756591796875
30139,qp03xe,48,8.3,0.106811634,Residential,2,Not Allowed,Yes,28.85665247,Sunny,-5.34210205078125,90.6866455078125
30140,qp03xg,48,8.3,0.184115591,Residential,1,Not Allowed,No,8.606373875,Rainy,-5.34210205078125,90.6976318359375
30141,qp0985,48,8.3,0.131585532,Residential,2,Not Allowed,Yes,6.665473843,Snowy,-5.34210205078125,90.7086181640625
30142,qp0987,48,8.3,0.63613259,Highway,5,Allowed,No,17.56765772,Foggy,-5.34210205078125,90.7196044921875
30143,qp098e,48,8.3,0.050361524,Residential,1,Not Allowed,No,1.84363199,Snowy,-5.34210205078125,90.7305908203125
30144,qp098g,48,8.3,0.022756516,Residential,3,Allowed,Yes,28.03614058,Sunny,-5.34210205078125,90.7415771484375
30145,qp0995,48,8.3,0.030039851,Residential,2,Not Allowed,Yes,23.52335374,Sunny,-5.34210205078125,90.7525634765625
30146,qp0997,48,8.3,0.031094749,Residential,3,Allowed,Yes,11.40957715,Rainy,-5.34210205078125,90.7635498046875
30147,qp099e,48,8.3,0.076106542,Residential,1,Not Allowed,No,10.32718642,Rainy,-5.34210205078125,90.7745361328125
30148,qp099g,48,8.3,0.168653118,Residential,2,Not Allowed,Yes,28.93357111,Sunny,-5.34210205078125,90.7855224609375
30149,qp09d5,48,8.3,0.176786086,Residential,3,Allowed,Yes,24.95621104,Sunny,-5.34210205078125,90.7965087890625
30150,qp09d7,48,8.3,0.407544442,Highway,4,Allowed,Yes,26.42178487,Sunny,-5.34210205078125,90.8074951171875
30151,qp09de,48,8.3,0.220185932,Street,1,Not Allowed,Yes,15.89097981,Foggy,-5.34210205078125,90.8184814453125
30152,qp09dg,48,8.3,0.115577511,Residential,1,Not Allowed,No,6.561820223,Snowy,-5.34210205078125,90.8294677734375
30153,qp09e5,48,8.3,1.0,Highway,4,Allowed,Yes,13.27997316,Rainy,-5.34210205078125,90.8404541015625
30154,qp09e7,48,8.3,0.086328596,Residential,3,Allowed,Yes,22.80733208,Sunny,-5.34210205078125,90.8514404296875
30155,qp09s7,48,8.3,0.106316298,Residential,1,Not Allowed,No,2.831579415,Snowy,-5.34210205078125,90.8953857421875
30156,qp09se,48,8.3,0.110482953,Residential,3,Allowed,Yes,2.590130407,Snowy,-5.34210205078125,90.9063720703125
30157,qp09sg,48,8.3,0.004821321,Residential,2,Not Allowed,Yes,-1.316933163,Snowy,-5.34210205078125,90.9173583984375
30158,qp09t5,48,8.3,0.058333364,Residential,1,Not Allowed,No,20.66601426,Sunny,-5.34210205078125,90.9283447265625
30159,qp09w5,48,8.3,0.176591946,Residential,2,Not Allowed,Yes,21.70971673,Sunny,-5.34210205078125,90.9722900390625
30160,qp03tk,48,8.3,0.000354894,Residential,3,Allowed,Yes,12.34113042,Rainy,-5.33660888671875,90.5877685546875
30161,qp03ts,48,8.3,0.050860745,Residential,3,Allowed,Yes,10.68534976,Rainy,-5.33660888671875,90.5987548828125
30162,qp03tu,48,8.3,0.018487775,Residential,3,Allowed,Yes,20.02696592,Sunny,-5.33660888671875,90.6097412109375
30163,qp03wh,48,8.3,0.016169285,Residential,3,Allowed,Yes,11.5694381655,Foggy,-5.33660888671875,90.6207275390625
30164,qp03wk,48,8.3,0.034182542,Residential,2,Not Allowed,Yes,3.111910411,Snowy,-5.33660888671875,90.6317138671875
30165,qp03ws,48,8.3,0.111633827,Residential,2,Not Allowed,Yes,14.48192894,Foggy,-5.33660888671875,90.6427001953125
30166,qp03wu,48,8.3,0.230556678,Street,1,Not Allowed,Yes,20.6448875,Sunny,-5.33660888671875,90.6536865234375
30167,qp03xh,48,8.3,0.254346224,Street,1,Not Allowed,Yes,10.93273425,Unknown,-5.33660888671875,90.6646728515625
30168,qp03xk,48,8.3,0.233968618,Street,1,Not Allowed,Yes,22.96850063,Sunny,-5.33660888671875,90.6756591796875
30169,qp03xs,48,8.3,0.19371668,Residential,1,Not Allowed,No,20.93336928,Sunny,-5.33660888671875,90.6866455078125
30170,qp03xu,48,8.3,0.104174943,Residential,1,Not Allowed,No,5.836018,Snowy,-5.33660888671875,90.6976318359375
30171,qp098h,48,8.3,0.098260917,Residential,3,Allowed,Yes,13.43730545,Rainy,-5.33660888671875,90.7086181640625
30172,qp098k,48,8.3,0.237761553,Street,1,Not Allowed,Yes,6.681449882,Snowy,-5.33660888671875,90.7196044921875
30173,qp098u,48,8.3,0.02987392,Residential,3,Allowed,Yes,20.98675119,Sunny,-5.33660888671875,90.7415771484375
30174,qp099h,48,8.3,0.025485439,Residential,2,Not Allowed,Yes,11.85140362,Rainy,-5.33660888671875,90.7525634765625
30175,qp099k,48,8.3,0.170000866,Residential,3,Allowed,Yes,19.51183366,Sunny,-5.33660888671875,90.7635498046875
30176,qp099s,48,8.3,0.085759539,Residential,3,Allowed,Yes,30.20519045,Sunny,-5.33660888671875,90.7745361328125
30177,qp099u,48,8.3,0.015108395,Residential,2,Not Allowed,Yes,25.81303852,Sunny,-5.33660888671875,90.7855224609375
30178,qp09dh,48,8.3,0.366573413,Highway,3,Allowed,Yes,1.877273694,Snowy,-5.33660888671875,90.7965087890625
30179,qp09dk,48,8.3,0.17456872,Residential,3,Allowed,Yes,31.01902438,Sunny,-5.33660888671875,90.8074951171875
30180,qp09ds,48,8.3,0.004435095,Residential,2,Not Allowed,Yes,16.33833041,Foggy,-5.33660888671875,90.8184814453125
30181,qp09eh,48,8.3,0.329942076,Street,1,Not Allowed,Yes,23.44075896,Sunny,-5.33660888671875,90.8404541015625
30182,qp09ek,48,8.3,0.205890151,Residential,3,Allowed,Yes,11.08588989,Rainy,-5.33660888671875,90.8514404296875
