Index,geohash,day,timestamp,demand,RoadType,NumberofLanes,LargeVehicles,Landmarks,Temperature,Weather
42171,qp02zc,48,12,0.104617467,Residential,3,Allowed,Yes,15.54346636,Foggy
42172,qp02z4,48,12,0.01709837,Residential,1,Not Allowed,No,24.51668585,Sunny
42173,qp02z6,48,12,0.098777129,Residential,2,Not Allowed,Yes,19.2677826,Sunny
42174,qp02zd,48,12,0.034935787,Residential,1,Not Allowed,No,16.31025816,Foggy
42175,qp08bd,48,12,0.047512608,Residential,2,Not Allowed,Yes,13.82098116,Rainy
42176,qp02z7,48,12,0.099378711,Residential,2,Not Allowed,Yes,24.34438017,Sunny
42177,qp02ze,48,12,0.132277858,Residential,3,Allowed,Yes,21.84160867,Sunny
42178,qp02zg,48,12,0.028869426,Residential,2,Not Allowed,Yes,7.186433744,Rainy
42179,qp08b7,48,12,0.021871404,Residential,3,Allowed,Yes,12.17438216,Rainy
42180,qp08bg,48,12,0.051021138,Residential,3,Allowed,Yes,18.66604936,Foggy
42181,qp02zh,48,12,0.304742553,Street,1,Not Allowed,Yes,35.52346907,Sunny
42182,qp02zk,48,12,0.022848298,Residential,1,Not Allowed,No,29.60030854,Sunny
42183,qp02zs,48,12,0.152409524,,1,Not Allowed,No,24.46534832,Sunny
42184,qp02zu,48,12,0.042385478,Residential,2,Not Allowed,Yes,13.4625239,Rainy
42185,qp08bh,48,12,0.143678232,Residential,1,Not Allowed,No,9.85904417,Rainy
42186,qp08bk,48,12,0.139962626,Residential,1,Not Allowed,No,9.485648132,Rainy
42187,qp08ck,48,12,0.014011073,Residential,2,Not Allowed,Yes,15.39137435,Foggy
42188,qp08fh,48,12,0.016913944,Residential,3,Allowed,Yes,16.56647346,Foggy
42189,qp02zj,48,12,0.137228783,Residential,1,Not Allowed,No,15.56371068,Foggy
42190,qp02zm,48,12,0.107438408,Residential,1,Not Allowed,No,27.13523307,Sunny
42191,qp02zt,48,12,0.367002173,Highway,5,Allowed,No,,Sunny
42192,qp08bj,48,12,0.264871847,Street,1,Not Allowed,Yes,4.704449083,Snowy
42193,qp08bm,48,12,0.166341777,Residential,3,Allowed,Yes,20.1463206,Sunny
42194,qp08bv,48,12,0.025203189,Residential,2,Not Allowed,Yes,12.87833095,Rainy
42195,qp08cm,48,12,0.178516786,Residential,1,Not Allowed,No,13.07509999,
42196,qp08gm,48,12,0.014764556,Residential,1,Not Allowed,No,5.640123135,Snowy
42197,qp08gt,48,12,0.012206688,Residential,1,Not Allowed,No,21.53050976,Sunny
42198,qp02zn,48,12,0.243791191,Street,1,Not Allowed,Yes,13.07754472,Rainy
42199,qp02zq,48,12,0.019095021,Residential,2,Not Allowed,Yes,9.39840033,Rainy
42200,qp02zw,48,12,0.773789042,Highway,5,Allowed,No,8.97104696,Rainy
42201,qp02zy,48,12,0.296407131,Street,1,Not Allowed,Yes,16.52839507,Foggy
42202,qp08bq,48,12,0.066623448,Residential,3,Allowed,Yes,26.36175615,Sunny
42203,qp08bw,48,12,0.029431887,Residential,1,Not Allowed,No,16.68591619,Foggy
42204,qp08by,48,12,0.375871829,Highway,5,Allowed,No,19.61092408,Sunny
42205,qp08cn,48,12,0.061693945,Residential,3,Allowed,Yes,29.9140394,Sunny
42206,qp08cy,48,12,0.016523584,Residential,2,Not Allowed,Yes,19.80829938,Sunny
42207,qp08fy,48,12,0.059641161,Residential,1,Not Allowed,No,8.7580572,Rainy
42208,qp08gn,48,12,0.037601489,Residential,1,Not Allowed,No,14.93850302,Foggy
42209,qp08gq,48,12,0.009746094,Residential,3,Allowed,Yes,20.27371334,Sunny
42210,qp08gw,48,12,0.004261444,Residential,1,Not Allowed,No,13.43042114,Rainy
42211,qp08gy,48,12,0.019610849,Residential,2,Not Allowed,Yes,22.56042954,Sunny
42212,qp08un,48,12,0.004913338,Residential,1,Not Allowed,No,18.73905911,Foggy
42213,qp02zp,48,12,0.082637941,Residential,2,Not Allowed,Yes,13.20698034,Rainy
42214,qp02zr,48,12,0.319771267,Street,1,Not Allowed,Yes,27.28124132,Sunny
42215,qp02zx,48,12,0.54800522,Highway,2,Allowed,No,23.12044438,Sunny
42216,qp02zz,48,12,0.495276652,Highway,4,Allowed,Yes,12.42408697,Rainy
42217,qp08br,48,12,0.046596705,Residential,1,Not Allowed,No,6.780509234,Snowy
42218,qp08bz,48,12,0.094828406,Residential,2,Not Allowed,Yes,18.60170261,Foggy
42219,qp08cp,48,12,0.214719392,Residential,1,Not Allowed,No,16.07309842,Foggy
42220,qp08fr,48,12,0.000920262,Residential,3,Allowed,Yes,25.23492457,Sunny
42221,qp08fx,48,12,0.011417606,Residential,1,Not Allowed,No,23.83875956,Sunny
42222,qp08gp,48,12,0.013863549,Residential,3,Allowed,Yes,,Sunny
42223,qp08gr,48,12,0.054300295,Residential,2,Not Allowed,Yes,21.74144052,Sunny
42224,qp08gx,48,12,0.056077871,Residential,1,Not Allowed,No,6.11305639,Snowy
42225,qp08gz,48,12,0.112878806,Residential,3,Allowed,Yes,19.52153672,Sunny
42226,qp03nb,48,12,0.219250283,Residential,1,Not Allowed,No,9.863763046,Rainy
42227,qp03p0,48,12,0.005025074,Residential,1,Not Allowed,No,28.24633816,Sunny
42228,qp03p2,48,12,0.316329722,Street,1,Not Allowed,Yes,15.18541936,Foggy
42229,qp03p8,48,12,0.153594451,Residential,2,Not Allowed,Yes,-0.567831203,Snowy
42230,qp03pb,48,12,0.203325541,Residential,3,Allowed,Yes,10.91766416,Rainy
42231,qp0900,48,12,0.6493359,Highway,2,Allowed,No,9.980518295,Rainy
42232,qp0902,48,12,0.115383402,Residential,2,Not Allowed,Yes,17.39084849,Foggy
42233,qp090b,48,12,0.426809405,Highway,4,Allowed,Yes,19.95237234,Sunny
42234,qp094b,48,12,0.085065827,Residential,2,Not Allowed,Yes,15.76577992,Foggy
42235,qp0950,48,12,0.386864462,Highway,3,Allowed,Yes,23.7513192,Sunny
42236,qp0952,48,12,0.047093946,Residential,2,Not Allowed,Yes,36.7485252,Sunny
42237,qp0958,48,12,0.100666003,Residential,2,Not Allowed,Yes,31.88438871,Sunny
42238,qp095b,48,12,0.003910614,Residential,3,Allowed,Yes,22.0029509,Sunny
42239,qp09h0,48,12,0.178436308,Residential,3,Allowed,Yes,33.53672279,Sunny
42240,qp09jb,48,12,0.002329716,Residential,3,Allowed,Yes,19.74891608,Sunny
42241,qp03p1,48,12,0.00730023,Residential,3,Allowed,Yes,5.489628548,Snowy
42242,qp03p3,48,12,0.044076086,Residential,3,Allowed,Yes,13.35921292,Rainy
42243,qp03p9,48,12,0.086139631,Residential,3,Allowed,Yes,11.86202349,Rainy
42244,qp03pc,48,12,0.166343256,Residential,1,Not Allowed,No,14.67175712,Foggy
42245,qp0901,48,12,0.032413608,Residential,3,Allowed,Yes,19.76535191,Sunny
42246,qp0909,48,12,0.122267609,Residential,2,Not Allowed,Yes,13.28883581,Rainy
42247,qp090c,48,12,0.253955045,Street,1,Not Allowed,Yes,13.98026944,Rainy
42248,qp0941,48,12,0.040113391,Residential,2,Not Allowed,Yes,28.71307717,Sunny
42249,qp0949,48,12,0.029824733,Residential,2,Not Allowed,Yes,15.75353197,Foggy
42250,qp094c,48,12,0.064779588,Residential,2,Not Allowed,Yes,20.09747491,Sunny
42251,qp0951,48,12,0.065497333,Residential,2,Not Allowed,Yes,14.2200173,Foggy
42252,qp0953,48,12,0.082496896,Residential,2,Not Allowed,Yes,4.259826316,Snowy
42253,qp0959,48,12,0.006608813,Residential,2,Not Allowed,Yes,,Sunny
42254,qp095c,48,12,0.058427314,Residential,1,Not Allowed,No,16.6787113,Foggy
42255,qp03nd,48,12,0.01211941,Residential,2,Not Allowed,Yes,26.69965786,Sunny
42256,qp03p6,48,12,0.084257103,Residential,1,Not Allowed,No,8.596193662,Rainy
42257,qp03pd,48,12,0.127664226,Residential,2,Not Allowed,Yes,14.49255686,Foggy
42258,qp03pf,48,12,0.049878182,Residential,1,Not Allowed,No,31.49970928,Sunny
42259,qp0904,48,12,0.164387325,Residential,3,Allowed,Yes,31.82649202,Sunny
42260,qp090d,48,12,0.046474306,Residential,2,Not Allowed,Yes,7.780656988,Rainy
42261,qp0944,48,12,0.06772387,Residential,3,Allowed,Yes,25.67295163,Sunny
42262,qp0946,48,12,0.024083775,Residential,2,Not Allowed,Yes,18.36688431,Foggy
42263,qp094d,48,12,0.009075408,Residential,2,Not Allowed,Yes,20.92203454,Sunny
42264,qp09h4,48,12,0.03926962,Residential,2,Not Allowed,Yes,8.304479801,Rainy
42265,qp03p5,48,12,0.03423295,Residential,3,Allowed,Yes,13.5343453,Rainy
42266,qp03p7,48,12,0.379583436,Highway,2,Allowed,No,8.234599493,Rainy
42267,qp03pe,48,12,0.131129283,Residential,3,Allowed,Yes,15.92208108,Foggy
42268,qp03pg,48,12,0.006695641,Residential,1,Not Allowed,No,12.58617245,Rainy
42269,qp0905,48,12,0.117730311,Residential,3,Allowed,Yes,24.76008894,Sunny
42270,qp0907,48,12,0.431953232,Highway,5,Allowed,No,32.58676547,Sunny
42271,qp090e,48,12,0.493489797,Highway,5,Allowed,No,24.15158841,Sunny
42272,qp091e,48,12,0.006597194,Residential,2,Not Allowed,Yes,16.44146581,Foggy
42273,qp0945,48,12,0.1091014,Residential,3,Allowed,Yes,6.552975819,Snowy
42274,qp0947,48,12,0.12139215,Residential,2,Not Allowed,Yes,25.72507484,Sunny
42275,qp0957,48,12,0.045353212,Residential,1,Not Allowed,No,11.56181639,Rainy
42276,qp095e,48,12,0.050643392,Residential,3,Allowed,Yes,10.64217811,Rainy
42277,qp09h5,48,12,0.079318809,Residential,3,Allowed,Yes,7.9957479,Rainy
42278,qp03pk,48,12,0.088449057,Residential,3,Allowed,Yes,26.55929075,Sunny
42279,qp03ps,48,12,0.115626592,Residential,1,Not Allowed,No,17.50229008,Foggy
42280,qp090h,48,12,0.01772359,Residential,1,Not Allowed,No,20.0256253,Sunny
42281,qp090k,48,12,0.250259652,Street,1,Not Allowed,Yes,16.01699126,Foggy
42282,qp090s,48,12,0.388342531,Highway,3,Allowed,Yes,15.72214521,Foggy
42283,qp094h,48,12,0.009205987,Residential,2,Not Allowed,Yes,3.236658608,Snowy
42284,qp094k,48,12,0.050546038,Residential,2,Not Allowed,Yes,,Rainy
42285,qp095k,48,12,0.03798597,Residential,3,Allowed,Yes,18.18727156,Foggy
42286,qp095s,48,12,0.042267108,Residential,1,Not Allowed,No,18.75613954,Foggy
42287,qp095u,48,12,0.039236821,Residential,2,Not Allowed,Yes,20.69813783,Sunny
42288,qp09hh,48,12,0.314986879,Street,1,Not Allowed,Yes,22.17806111,Sunny
42289,qp09hk,48,12,0.004013175,Residential,2,Not Allowed,Yes,18.79333388,Foggy
42290,qp09hs,48,12,0.042501224,Residential,3,Allowed,Yes,10.33462767,Rainy
42291,qp03pm,48,12,0.014862625,Residential,1,Not Allowed,No,18.87466067,Foggy
42292,qp03pt,48,12,0.144225693,Residential,1,Not Allowed,No,19.68021408,
42293,qp03pv,48,12,0.010108795,Residential,2,Not Allowed,Yes,15.45402897,Foggy
42294,qp090j,48,12,0.027071257,Residential,1,Not Allowed,No,12.90540739,Rainy
42295,qp090m,48,12,0.241957798,Street,1,Not Allowed,Yes,8.18129088,Rainy
42296,qp090t,48,12,0.519375051,Highway,3,Allowed,Yes,13.88010169,Rainy
42297,qp091t,48,12,0.19264777,Residential,2,Not Allowed,Yes,15.75194294,Foggy
42298,qp091v,48,12,0.03288417,Residential,1,Not Allowed,No,16.73408122,Foggy
42299,qp094m,48,12,0.051799102,Residential,1,Not Allowed,No,28.76008335,Sunny
42300,qp094t,48,12,0.117742848,Residential,2,Not Allowed,Yes,17.20802039,Foggy
42301,qp095j,48,12,0.002138781,Residential,1,Not Allowed,No,3.208048368,Snowy
42302,qp095m,48,12,0.034665897,Residential,1,Not Allowed,No,12.59297627,Rainy
42303,qp095v,48,12,0.160662216,Residential,3,Allowed,Yes,19.65174381,Sunny
42304,qp09hj,48,12,0.19337721,Residential,3,Allowed,Yes,21.19960313,Sunny
42305,qp09hm,48,12,0.103117466,Residential,2,Not Allowed,Yes,18.92423672,Foggy
42306,qp09ht,48,12,0.133770403,Residential,1,Not Allowed,No,25.29778144,Sunny
42307,qp09hv,48,12,0.081309041,Residential,1,Not Allowed,No,13.89603959,Rainy
42308,qp09jt,48,12,0.0157304,Residential,3,Allowed,Yes,-6.333500362,Snowy
42309,qp09jv,48,12,0.049217847,Residential,3,Allowed,Yes,11.38044276,Rainy
42310,qp03jq,48,12,0.026082351,Residential,3,Allowed,Yes,26.86084108,Sunny
42311,qp03jw,48,12,0.043022908,Residential,2,Not Allowed,Yes,18.97661667,Foggy
42312,qp03jy,48,12,0.031943967,,1,Not Allowed,No,12.06741447,Rainy
42313,qp03nq,48,12,0.142743932,Residential,1,Not Allowed,No,27.67368483,Sunny
42314,qp03nw,48,12,0.042505073,Residential,3,Allowed,Yes,13.32718515,Rainy
42315,qp03ny,48,12,0.056701355,Residential,2,Not Allowed,Yes,,Rainy
42316,qp03pq,48,12,0.008527974,Residential,3,Allowed,Yes,21.53891705,Sunny
42317,qp03pw,48,12,0.044534077,Residential,3,Allowed,Yes,6.860374253,Snowy
42318,qp090n,48,12,0.010404279,Residential,2,Not Allowed,Yes,17.24615605,Foggy
42319,qp090q,48,12,0.025982829,Residential,3,Allowed,Yes,18.72108112,Foggy
42320,qp090w,48,12,0.048849951,Residential,3,Allowed,Yes,18.80121546,Foggy
42321,qp091q,48,12,0.001367834,Residential,1,Not Allowed,No,20.74211939,Sunny
42322,qp091w,48,12,0.02555769,Residential,3,Allowed,Yes,29.45279689,Sunny
42323,qp091y,48,12,0.11267173,Residential,2,Not Allowed,Yes,20.47028653,Sunny
42324,qp094n,48,12,0.461354153,Highway,5,Allowed,No,1.996723751,Snowy
42325,qp094q,48,12,0.327612663,Street,1,Not Allowed,Yes,21.90076273,Sunny
42326,qp094w,48,12,0.063741001,Residential,1,Not Allowed,No,23.02337709,Sunny
42327,qp094y,48,12,0.026736287,Residential,3,Allowed,Yes,-4.517436501,Snowy
42328,qp095n,48,12,0.024173935,Residential,2,Not Allowed,Yes,21.35039281,Sunny
42329,qp095q,48,12,0.161747841,Residential,1,Not Allowed,No,6.945120342,Snowy
42330,qp095w,48,12,0.077012667,Residential,2,Not Allowed,Yes,34.40147826,Sunny
42331,qp09hn,48,12,0.079783558,Residential,1,Not Allowed,No,19.29741283,Sunny
42332,qp09hq,48,12,0.007997237,Residential,2,Not Allowed,Yes,5.51084449,Snowy
42333,qp09hw,48,12,0.030247438,Residential,2,Not Allowed,Yes,30.40735575,Sunny
42334,qp09hy,48,12,0.070797035,Residential,3,Allowed,Yes,15.55947659,Foggy
42335,qp09jq,48,12,0.166551828,Residential,2,Not Allowed,Yes,21.57252596,Sunny
42336,qp03jr,48,12,0.025421037,Residential,2,Not Allowed,Yes,16.6400717,Foggy
42337,qp03jx,48,12,0.0109154,Residential,2,Not Allowed,Yes,20.20929806,Sunny
42338,qp03nr,48,12,0.050909674,Residential,3,Allowed,Yes,18.35840776,Foggy
42339,qp03nx,48,12,0.046116491,Residential,1,Not Allowed,No,7.269678804,Rainy
42340,qp03nz,48,12,0.147712732,Residential,1,Not Allowed,No,6.961021793,Snowy
42341,qp03pp,48,12,0.102550335,Residential,2,Not Allowed,Yes,31.10056851,Sunny
42342,qp03pr,48,12,0.14529376,Residential,3,Allowed,Yes,14.81620487,Foggy
42343,qp03px,48,12,0.041204239,Residential,2,Not Allowed,Yes,16.8984796,Foggy
42344,qp03pz,48,12,0.023887518,Residential,3,Allowed,Yes,17.39492906,Foggy
42345,qp090p,48,12,0.015655335,Residential,2,Not Allowed,Yes,15.48685814,Foggy
42346,qp090r,48,12,0.033030679,Residential,3,Allowed,Yes,,Foggy
42347,qp090x,48,12,0.029235776,Residential,2,Not Allowed,Yes,22.28834072,Sunny
42348,qp091z,48,12,0.177315809,Residential,2,Not Allowed,Yes,15.68365807,Foggy
42349,qp094p,48,12,0.064497671,Residential,1,Not Allowed,No,15.54705341,Foggy
42350,qp094r,48,12,0.384488686,Highway,3,Allowed,Yes,15.1658443,Foggy
42351,qp094x,48,12,0.105941684,Residential,3,Allowed,Yes,9.001342395,Rainy
42352,qp094z,48,12,0.018970726,Residential,3,Allowed,Yes,9.796514159,Rainy
42353,qp095p,48,12,0.007249425,Residential,3,Allowed,Yes,16.49224394,Foggy
42354,qp095r,48,12,0.116934812,Residential,3,Allowed,Yes,16.02317583,Foggy
42355,qp095x,48,12,0.037757211,Residential,3,Allowed,Yes,21.79978869,Sunny
42356,qp095z,48,12,0.074112558,Residential,1,Not Allowed,No,25.14774409,Sunny
42357,qp09hp,48,12,0.021848957,Residential,1,Not Allowed,No,7.985007056,Rainy
42358,qp09hr,48,12,0.042747431,Residential,1,Not Allowed,No,9.680846062,Rainy
42359,qp09hz,48,12,0.003530614,Residential,1,Not Allowed,No,20.90624838,Sunny
42360,qp09jp,48,12,0.100423159,Residential,2,Not Allowed,Yes,11.99620095,Rainy
42361,qp09jr,48,12,0.015287743,Residential,1,Not Allowed,No,21.38561886,Sunny
42362,qp09jx,48,12,0.040340767,Residential,2,Not Allowed,Yes,11.95059194,Rainy
42363,qp09jz,48,12,0.031245297,Residential,2,Not Allowed,Yes,11.4500531,Rainy
42364,qp03m2,48,12,0.03888804,Residential,1,Not Allowed,No,20.82769765,Sunny
42365,qp03m8,48,12,0.015871716,Residential,3,Allowed,Yes,13.3487391,Rainy
42366,qp03mb,48,12,0.069900238,Residential,3,Allowed,Yes,20.09681774,Sunny
42367,qp03q0,48,12,0.02869417,Residential,1,Not Allowed,No,6.789084122,Snowy
42368,qp03q2,48,12,0.070057058,Residential,2,Not Allowed,Yes,11.11645129,Rainy
42369,qp03q8,48,12,0.04785272,Residential,2,Not Allowed,Yes,21.37205713,Sunny
42370,qp03qb,48,12,0.079802595,Residential,1,Not Allowed,No,13.39272778,Rainy
42371,qp03r0,48,12,0.148518251,Residential,2,Not Allowed,Yes,17.94845868,Foggy
42372,qp03r2,48,12,0.243676964,Street,1,Not Allowed,Yes,19.58883943,Sunny
42373,qp03r8,48,12,0.048867118,Residential,1,Not Allowed,No,26.3088748,Sunny
42374,qp03rb,48,12,0.01125809,Residential,2,Not Allowed,Yes,19.73450565,Sunny
42375,qp0920,48,12,0.09042469,Residential,3,Allowed,Yes,3.183926479,Snowy
42376,qp0922,48,12,0.023673219,Residential,1,Not Allowed,No,21.49661684,Sunny
42377,qp0928,48,12,0.055508787,Residential,2,Not Allowed,Yes,,Sunny
42378,qp0932,48,12,0.004558151,Residential,2,Not Allowed,Yes,18.25047629,Foggy
42379,qp093b,48,12,0.124822871,Residential,1,Not Allowed,No,8.489010713,Rainy
42380,qp0960,48,12,0.138926324,Residential,1,Not Allowed,No,5.002649253,Snowy
42381,qp0962,48,12,0.1186089,Residential,3,Allowed,Yes,13.73666846,Rainy
42382,qp0968,48,12,0.006994381,Residential,1,Not Allowed,No,28.83591206,Sunny
42383,qp096b,48,12,0.107178465,Residential,2,Not Allowed,Yes,20.3220386,Sunny
42384,qp0970,48,12,0.008410065,Residential,1,Not Allowed,No,16.86242128,Foggy
42385,qp0972,48,12,0.006850359,Residential,1,Not Allowed,No,22.21856825,Sunny
42386,qp0978,48,12,0.007896723,Residential,3,Allowed,Yes,9.700173768,Rainy
42387,qp097b,48,12,0.014104367,Residential,3,Allowed,Yes,16.40297162,Foggy
42388,qp09k0,48,12,0.014961858,Residential,1,Not Allowed,No,7.350501755,Rainy
42389,qp09k2,48,12,0.227896257,Street,1,Not Allowed,Yes,23.79957783,
42390,qp09m0,48,12,0.077365835,Residential,1,Not Allowed,No,34.66822236,Sunny
42391,qp09m2,48,12,0.065330083,Residential,1,Not Allowed,No,10.21847929,Rainy
42392,qp09mb,48,12,0.018316024,Residential,3,Allowed,Yes,1.351755138,Snowy
42393,qp03m3,48,12,0.006170953,Residential,3,Allowed,Yes,5.127262171,Snowy
42394,qp03m9,48,12,0.023474714,Residential,2,Not Allowed,Yes,5.641123348,Snowy
42395,qp03mc,48,12,0.006805127,Residential,1,Not Allowed,No,23.61305719,Sunny
42396,qp03q1,48,12,0.061616425,Residential,2,Not Allowed,Yes,17.38240022,Foggy
42397,qp03q3,48,12,0.048242708,Residential,2,Not Allowed,Yes,20.66344728,Sunny
42398,qp03q9,48,12,0.108871328,Residential,1,Not Allowed,No,25.38834469,Sunny
42399,qp03qc,48,12,0.074740699,Residential,3,Allowed,Yes,16.84378775,Foggy
42400,qp03r1,48,12,0.158764838,Residential,2,Not Allowed,Yes,25.96852707,Sunny
42401,qp03r3,48,12,0.148892976,Residential,2,Not Allowed,Yes,13.790547,Rainy
42402,qp03r9,48,12,0.183181559,Residential,2,Not Allowed,Yes,7.505722237,Rainy
42403,qp0921,48,12,0.097824805,Residential,3,Allowed,Yes,8.727880456,Rainy
42404,qp0923,48,12,0.006391828,Residential,3,Allowed,Yes,17.02637485,Foggy
42405,qp0929,48,12,0.035760575,Residential,3,Allowed,Yes,16.3779845,Foggy
42406,qp0931,48,12,0.005091608,Residential,2,Not Allowed,Yes,14.74305182,Foggy
42407,qp093c,48,12,0.060337003,Residential,3,Allowed,Yes,21.14283097,Sunny
42408,qp0961,48,12,0.090027743,Residential,3,Allowed,Yes,,Sunny
42409,qp0963,48,12,0.038251296,Residential,2,Not Allowed,Yes,17.18737654,Foggy
42410,qp0969,48,12,0.009077319,Residential,2,Not Allowed,Yes,16.56164336,Foggy
42411,qp096c,48,12,0.05750347,Residential,1,Not Allowed,No,11.66621268,Rainy
42412,qp0971,48,12,0.130407176,Residential,1,Not Allowed,No,20.27792648,Sunny
42413,qp0979,48,12,0.030153126,Residential,2,Not Allowed,Yes,17.36349103,Foggy
42414,qp097c,48,12,0.115912355,Residential,3,Allowed,Yes,22.98707766,Sunny
42415,qp09k1,48,12,0.005834064,Residential,1,Not Allowed,No,16.89935107,Foggy
42416,qp09k3,48,12,0.070592098,Residential,1,Not Allowed,No,13.91605113,Rainy
42417,qp09kc,48,12,0.004801971,Residential,1,Not Allowed,No,15.77453393,Foggy
42418,qp09m1,48,12,0.021540985,Residential,3,Allowed,Yes,24.17494453,Sunny
42419,qp03m6,48,12,0.09190766,Residential,3,Allowed,Yes,22.50879811,Sunny
42420,qp03md,48,12,0.016010258,Residential,2,Not Allowed,Yes,14.30220159,Foggy
42421,qp03mf,48,12,0.029165252,Residential,1,Not Allowed,No,5.275852555,Snowy
42422,qp03q4,48,12,0.208284081,Residential,1,Not Allowed,No,12.71782626,Rainy
42423,qp03q6,48,12,0.039429151,Residential,3,Allowed,Yes,23.25181757,Sunny
42424,qp03qd,48,12,0.09843772,Residential,3,Allowed,Yes,19.37660412,Sunny
42425,qp03qf,48,12,0.457739576,Highway,3,Allowed,Yes,16.78219317,Foggy
42426,qp03r4,48,12,0.060806888,Residential,3,Allowed,Yes,7.847811883,Rainy
42427,qp03r6,48,12,0.074154757,Residential,3,Allowed,Yes,24.80060477,Sunny
42428,qp03rd,48,12,0.054689835,Residential,2,Not Allowed,Yes,17.32268025,Foggy
42429,qp03rf,48,12,0.118106548,Residential,3,Allowed,Yes,20.17332804,Sunny
42430,qp0924,48,12,0.056356104,Residential,3,Allowed,Yes,16.96627087,Foggy
42431,qp0926,48,12,0.079003907,Residential,1,Not Allowed,No,18.66820399,Foggy
42432,qp092d,48,12,0.048131575,Residential,1,Not Allowed,No,17.01997703,Foggy
42433,qp0936,48,12,0.008065947,Residential,3,Allowed,Yes,21.55284921,Sunny
42434,qp093d,48,12,0.008869672,Residential,2,Not Allowed,Yes,21.93753657,Sunny
42435,qp096d,48,12,0.040602398,Residential,1,Not Allowed,No,33.78574215,Sunny
42436,qp096f,48,12,0.180616362,Residential,2,Not Allowed,Yes,26.66753041,Sunny
42437,qp0974,48,12,0.117725594,Residential,3,Allowed,Yes,23.78729913,Sunny
42438,qp0976,48,12,0.053878852,Residential,2,Not Allowed,Yes,7.364674341,Rainy
42439,qp097d,48,12,0.033181076,Residential,1,Not Allowed,No,,Foggy
42440,qp097f,48,12,0.061040136,Residential,3,Allowed,Yes,8.255298759,Rainy
42441,qp09k6,48,12,0.03856331,,2,Not Allowed,Yes,15.82017612,Foggy
42442,qp09kf,48,12,0.020133869,Residential,3,Allowed,Yes,20.53943498,Sunny
42443,qp03me,48,12,0.033258952,Residential,3,Allowed,Yes,21.82728606,Sunny
42444,qp03mg,48,12,0.501889598,Highway,4,Allowed,Yes,12.3722291,Rainy
42445,qp03q5,48,12,0.046044263,Residential,3,Allowed,Yes,21.84636278,Sunny
42446,qp03q7,48,12,0.047129312,Residential,3,Allowed,Yes,16.45430485,Foggy
42447,qp03qe,48,12,0.064799595,Residential,2,Not Allowed,Yes,20.71677319,Sunny
42448,qp03qg,48,12,0.685716901,Highway,2,Allowed,No,2.13840462,Snowy
42449,qp03r5,48,12,0.115861212,Residential,2,Not Allowed,Yes,14.90771203,Foggy
42450,qp03r7,48,12,0.007079124,Residential,1,Not Allowed,No,33.92902605,Sunny
